,objectID,title,artist,medium,department,culture,period,classification,imageURL,label
2471,209354,4453,1214,693,22,269,1330,328,5652,8
2472,196520,2188,519,2334,2,357,539,397,2723,26
2473,137127,2285,293,920,2,513,400,204,5108,0
2474,132123,2555,176,928,2,443,418,204,3233,0
2475,242714,1376,431,260,2,383,474,379,3000,8
2476,242569,1138,193,886,2,535,1109,287,3912,0
2477,209312,4382,1214,693,22,493,1231,328,5644,8
2478,209007,4382,1214,693,22,493,1217,328,4557,8
2479,135711,3496,825,826,2,492,1290,204,4801,0
2480,96842,2706,305,1131,2,492,484,335,4928,0
2481,248730,559,16,112,2,492,252,204,3708,0
2482,248007,168,284,1623,2,492,438,204,5937,0
2483,243132,1988,966,419,2,492,1198,251,4924,0
2484,242963,3110,1298,820,2,535,1220,335,5819,0
2485,242723,4558,431,146,2,535,481,379,5330,8
2486,216588,340,3,1438,2,151,547,322,6680,26
2487,145597,167,554,202,2,460,1176,251,4184,0
2488,93153,3503,277,190,2,299,283,204,6728,0
2489,243129,1618,966,1585,2,492,1194,251,3284,0
2490,236506,3246,514,1173,2,272,490,335,2634,0
2491,202944,412,970,2327,2,151,534,397,5495,26
2492,248767,2009,1199,159,2,492,234,204,5579,0
2493,242574,2294,1243,1122,2,535,1208,251,6348,0
2494,242418,3613,333,900,2,291,1143,379,4162,8
2495,236431,2172,1243,1145,2,293,396,251,3161,0
2496,209212,4382,1214,693,22,493,1217,328,6559,8
2497,202915,2458,38,2335,2,492,533,397,4530,26
2498,200807,3606,754,1675,2,177,511,250,3197,0
2499,240930,951,1120,920,2,132,1185,251,4391,0
2500,209524,4382,1214,693,22,493,1161,328,3405,8
2501,242620,1594,530,953,2,535,1219,287,2836,0
2502,209475,4382,1214,693,22,216,1195,328,6784,8
2503,209370,4401,1214,693,22,493,1009,328,3078,8
2504,159417,2246,1224,970,2,365,533,335,5888,0
2505,71538,793,328,1122,2,88,1111,398,4168,0
2506,242586,4491,530,422,2,535,505,287,3343,0
2507,242465,2452,805,846,2,471,444,204,6698,0
2508,237465,604,546,1727,2,301,306,398,2719,0
2509,209051,4382,1214,693,22,493,1231,328,4188,8
2510,203063,17,185,215,2,535,535,212,2774,26
2511,202939,1857,139,476,2,59,540,246,4742,26
2512,244301,2516,530,1642,2,34,495,379,6318,8
2513,239250,495,1257,97,2,506,46,204,5429,0
2514,209301,4382,1214,693,22,493,1161,328,3199,8
2515,243325,836,988,1102,2,88,251,204,5068,0
2516,213125,2693,572,62,2,357,540,250,2973,0
2517,209363,4382,1214,693,22,493,1217,328,5538,8
2518,139882,474,789,823,2,492,356,251,4812,0
2519,104423,1880,157,1622,2,492,1194,204,4885,0
2520,242728,1374,431,1331,2,535,481,379,3102,8
2521,213115,499,572,538,2,357,536,250,5992,0
2522,70485,1404,352,1587,2,177,1169,203,2750,0
2523,238107,347,890,215,2,535,556,212,3045,26
2524,209482,4382,1214,693,22,493,1161,328,5223,8
2525,209060,4382,1214,693,22,493,1195,328,4438,8
2526,206413,249,694,1438,2,357,543,322,4848,26
2527,110522,746,804,904,2,52,1188,335,2465,0
2528,236228,3286,329,920,2,134,1245,335,5907,0
2529,209115,4382,1214,693,22,493,1180,328,4170,8
2530,201482,2855,754,1891,2,177,539,250,6150,0
2531,153626,2978,286,2151,2,9,283,379,3536,8
2532,76086,58,805,908,2,88,409,252,5165,8
2533,239956,3248,180,1367,2,272,238,204,6643,0
2534,209468,4382,1214,693,22,493,1179,328,5761,8
2535,209426,4382,1214,693,22,493,1179,328,3009,8
2536,209375,4404,1214,693,22,493,1179,328,6466,8
2537,209086,4482,1214,693,22,493,1161,328,3183,8
2538,248743,2428,397,839,2,492,899,204,5904,0
2539,236682,1773,1230,793,2,88,1265,335,2787,0
2540,200805,1742,754,1673,2,177,511,250,4049,0
2541,139936,3694,439,202,2,88,1159,251,2762,0
2542,103969,174,699,176,2,503,566,204,4663,0
2543,248324,2931,183,1061,2,88,464,335,4693,0
2544,209114,4382,1214,693,22,493,1161,328,2941,8
2545,145599,618,554,202,2,274,1181,251,6584,0
2546,107357,2148,1257,920,2,160,409,398,4837,0
2547,250418,2503,704,967,2,88,1194,204,4529,0
2548,244924,1021,445,1126,2,182,1132,379,6788,8
2549,209427,4382,1214,693,22,493,1179,328,3178,8
2550,209378,4448,1214,693,22,289,1161,328,5959,8
2551,97859,2047,186,1096,2,492,1186,204,4253,0
2552,248742,2427,397,981,2,492,899,204,4178,0
2553,248732,564,16,112,2,492,252,204,2821,0
2554,209467,4382,1214,693,22,493,1161,328,4167,8
2555,209083,4460,1214,693,22,493,1161,328,4214,8
2556,102256,3218,966,920,2,410,396,204,6778,0
2557,241471,3425,1143,920,2,492,481,204,2669,0
2558,209210,4382,1214,693,22,493,1217,328,6096,8
2559,147492,2141,713,396,2,88,515,379,2953,8
2560,103232,2583,825,1584,2,492,1246,205,6823,3
2561,70463,3763,560,1070,2,492,422,203,4045,0
2562,248764,4592,1162,100,2,411,364,204,2532,0
2563,247620,4643,779,1167,2,492,1222,335,3723,0
2564,213127,1573,730,720,2,535,536,250,3098,0
2565,197588,4203,1049,2110,2,535,535,250,4727,0
2566,102285,196,966,1612,2,210,401,204,5704,0
2567,242757,3269,740,1160,2,88,1274,204,4213,0
2568,242417,3317,333,821,2,57,1152,379,4099,8
2569,209372,4382,1214,693,22,493,1179,328,6621,8
2570,209294,4382,1214,693,22,493,1161,328,6079,8
2571,104018,1341,667,1612,2,492,1164,254,3959,0
2572,71537,795,328,1122,2,88,1111,398,3860,0
2573,209135,4382,1214,693,22,493,1179,328,5176,8
2574,75982,2031,932,100,2,492,371,208,4873,3
2575,72680,3697,204,1107,2,123,204,335,6435,0
2576,237478,2672,397,893,2,333,1230,300,4070,0
2577,214813,3988,1133,23,2,492,542,347,5433,1
2578,209246,4382,1214,693,22,493,1195,328,4721,8
2579,107079,4284,1171,867,2,88,378,335,2496,0
2580,105168,2185,241,1616,2,492,1005,204,3260,0
2581,102965,4247,128,964,2,101,286,335,3805,0
2582,250799,660,1243,100,2,465,364,207,5843,0
2583,250420,4608,704,957,2,88,1194,204,3115,0
2584,215643,2974,684,1351,2,492,540,206,6736,3
2585,203045,1388,185,1301,2,535,534,280,2537,0
2586,107317,4362,873,1613,2,492,1209,254,3618,0
2587,100696,636,445,1119,2,492,251,254,5694,0
2588,245408,1879,805,1612,2,492,391,204,3144,0
2589,233271,1858,1138,920,2,492,470,204,3114,0
2590,209098,4382,1214,693,22,493,1231,328,4732,8
2591,154882,1271,988,1107,2,360,177,335,5306,0
2592,248734,562,16,112,2,492,252,204,4488,0
2593,244904,4194,783,201,2,184,1184,208,5611,3
2594,243232,1983,966,419,2,492,1198,251,3195,0
2595,242956,1897,805,904,2,177,1206,204,6448,0
2596,241654,3706,171,825,2,88,456,204,4264,0
2597,215648,2974,684,1351,2,492,540,206,3264,3
2598,209440,4382,1214,693,22,493,1179,328,5870,8
2599,203065,456,185,215,2,535,540,212,4966,26
2600,248296,2,364,371,2,88,516,379,3275,8
2601,243834,4742,779,925,2,492,431,335,5214,0
2602,213078,4053,891,61,2,535,542,375,4594,26
2603,209403,4382,1214,693,22,493,1179,328,6053,8
2604,243875,2177,763,1624,2,88,481,204,2678,0
2605,213134,3417,455,1674,2,535,536,250,6113,0
2606,209287,4382,1214,693,22,493,1217,328,3184,8
2607,209226,4382,1214,693,22,493,1217,328,6794,8
2608,209175,4382,1214,693,22,493,1217,328,3793,8
2609,93322,231,1150,1582,2,88,391,204,3314,0
2610,73601,3827,1275,1629,2,492,1191,335,3407,0
2611,237468,602,546,1749,2,301,306,398,4997,0
2612,209318,4382,1214,693,22,493,1161,328,2868,8
2613,158953,2413,782,1177,2,310,1264,204,6563,0
2614,97821,4205,1027,796,2,407,484,204,6798,0
2615,244284,1482,530,428,2,492,1234,287,3691,0
2616,216610,2894,3,1438,2,151,544,322,6693,26
2617,147426,2566,451,825,2,180,456,300,3122,0
2618,107704,193,667,2149,2,492,330,379,4342,8
2619,236713,824,183,1719,2,88,1319,251,6479,0
2620,209286,4382,1214,693,22,493,1217,328,5134,8
2621,209229,4382,1214,693,22,493,1217,328,5734,8
2622,193488,3690,477,1438,2,151,519,280,3594,0
2623,192282,969,599,949,2,492,407,204,2586,0
2624,104671,2829,348,892,2,88,1194,251,5893,0
2625,93323,231,1150,1582,2,88,391,204,5045,0
2626,236100,2269,50,825,2,324,359,251,5105,0
2627,209315,4382,1214,693,22,493,1195,328,3634,8
2628,209176,4382,1214,693,22,493,1217,328,3309,8
2629,202962,2226,185,1438,2,535,1319,322,4978,26
2630,147512,2913,827,324,2,88,515,379,3016,8
2631,136924,3641,16,109,2,322,30,207,4865,0
2632,104964,1870,805,1475,2,492,1286,204,3414,0
2633,203647,4175,779,418,2,492,413,288,4751,15
2634,179188,3305,1,920,2,210,1319,335,5653,0
2635,147440,393,451,825,2,412,431,300,4572,0
2636,99636,3206,805,1580,2,492,1210,204,5796,0
2637,93317,230,1150,1582,2,88,391,204,3051,0
2638,241991,1301,329,920,2,45,430,204,5241,0
2639,209170,4423,1214,1180,22,493,1241,328,4177,8
2640,209091,4382,1214,693,22,493,1217,328,3313,8
2641,178738,4232,899,394,2,483,505,204,6781,0
2642,104974,2534,805,1612,2,492,391,204,3570,0
2643,250795,667,1243,159,2,465,364,207,6255,0
2644,209435,4382,1214,693,22,493,1179,328,5887,8
2645,76420,4202,995,1603,2,29,1212,335,6111,0
2646,75509,1236,16,1118,2,492,232,335,2971,0
2647,248289,1928,547,859,2,88,373,251,5769,0
2648,244866,4190,783,920,2,184,1184,204,6336,0
2649,215649,2974,684,1351,2,492,540,206,3714,3
2650,213149,621,942,1664,2,535,540,250,5166,0
2651,209410,4384,1214,693,22,493,413,328,4515,8
2652,152029,2506,1177,2145,2,72,495,335,5969,0
2653,103868,787,1264,825,2,20,493,335,6809,0
2654,243830,2668,779,920,2,492,415,204,2933,0
2655,239257,1326,1257,1619,2,406,60,204,6205,0
2656,237464,605,546,1726,2,301,306,398,2743,0
2657,209205,4382,1214,693,22,493,1231,328,5570,8
2658,179341,3353,1103,920,2,311,422,251,5243,0
2659,178965,2520,983,1131,2,88,499,335,6642,0
2660,244427,2487,804,1095,2,52,1198,335,4912,0
2661,209299,4382,1214,693,22,493,1241,328,3248,8
2662,248431,1934,530,793,2,492,1232,204,5617,0
2663,209259,4382,1214,693,22,493,1241,328,6187,8
2664,104425,1880,157,412,2,492,1194,204,3786,0
2665,103986,3297,699,1619,2,503,566,204,3573,0
2666,248745,2609,513,935,2,492,1260,204,2850,0
2667,209161,4382,1214,693,22,493,1217,328,5850,8
2668,154879,2778,988,794,2,377,1120,335,2877,0
2669,243126,10,1200,929,2,492,534,250,3116,0
2670,213521,397,942,1204,2,535,544,250,5507,0
2671,209442,4382,1214,693,22,493,1195,328,2980,8
2672,209100,4440,1214,693,22,493,1195,328,4101,8
2673,188738,3329,5,215,2,492,534,212,4201,26
2674,135694,2407,183,375,2,277,1255,204,4112,0
2675,73628,2501,171,1634,2,492,880,335,5217,0
2676,71433,2640,426,1619,2,88,325,207,6086,0
2677,243230,1986,966,419,2,492,1198,251,6429,0
2678,242954,1895,805,904,2,177,1206,204,4713,0
2679,216667,4499,1149,215,2,535,547,212,3001,26
2680,216615,4072,3,1438,2,151,543,322,4272,26
2681,206762,4054,891,1733,2,535,542,250,5698,0
2682,179322,180,284,920,2,286,468,251,5135,0
2683,146335,2832,333,904,2,427,1166,252,2972,8
2684,105268,1510,790,315,2,492,1254,208,4036,3
2685,236706,819,183,1719,2,88,1319,251,5086,0
2686,209046,4382,1214,693,22,493,1196,328,4611,8
2687,209015,4382,1214,693,22,493,1161,328,6422,8
2688,202916,2617,38,476,2,492,533,246,4755,26
2689,99639,2539,805,904,2,300,391,204,3334,0
2690,63808,2537,805,1126,2,492,400,204,3299,0
2691,238113,356,890,215,2,535,551,212,5302,26
2692,209508,4382,1214,693,22,493,1217,328,6583,8
2693,97819,4205,1027,1723,2,407,484,204,5640,0
2694,247531,3395,990,847,2,434,313,204,3232,0
2695,209335,4384,1214,693,22,493,413,328,3453,8
2696,201463,2615,754,77,2,177,540,250,2615,0
2697,196535,3850,424,300,2,535,540,250,3880,0
2698,107687,909,667,2137,2,492,330,379,4140,8
2699,236729,4233,899,394,2,483,505,204,6311,0
2700,209261,4382,1214,693,22,493,1231,328,6592,8
2701,202922,1262,258,503,2,357,538,250,6490,0
2702,187153,2500,573,496,2,448,538,204,4578,0
2703,179254,1827,16,159,2,0,244,204,2964,0
2704,179224,191,1,920,2,397,430,251,4179,0
2705,239456,122,1031,928,2,259,506,204,4591,0
2706,236711,826,183,1719,2,88,1319,251,3635,0
2707,209043,4430,1214,693,22,493,851,328,3261,8
2708,209014,4382,1214,693,22,493,1217,328,5817,8
2709,99634,3208,805,1612,2,492,401,204,6749,0
2710,90731,863,1242,155,2,88,484,208,4680,3
2711,245537,3104,530,786,2,503,460,287,3794,0
2712,223258,4651,1138,1126,2,492,475,204,5203,0
2713,209507,4396,1214,693,22,493,1195,328,5063,8
2714,245725,1609,530,409,2,535,409,287,3158,0
2715,238110,364,890,215,2,535,559,212,4034,26
2716,237515,2158,397,816,2,535,1319,300,4071,0
2717,196536,4298,424,299,2,251,540,250,3427,0
2718,247528,3401,990,847,2,434,313,204,5759,0
2719,209338,4382,1214,693,22,493,1179,328,3710,8
2720,209254,4382,1214,693,22,493,1231,328,3631,8
2721,193493,3447,477,1438,2,151,536,322,4149,26
2722,103991,3296,699,1619,2,503,566,204,4038,0
2723,249013,1473,1284,919,2,492,1238,204,2509,0
2724,244002,1877,436,812,2,492,407,204,2992,0
2725,209447,4382,1214,693,22,493,1217,328,4396,8
2726,209168,4382,1214,1180,22,493,1241,328,5793,8
2727,93314,228,1150,1619,2,88,391,204,6321,0
2728,247857,2218,147,825,2,88,402,207,3081,0
2729,243127,11,1200,438,2,492,534,250,2994,0
2730,240307,2449,805,907,2,471,34,204,3862,0
2731,209412,4382,1214,693,22,493,1195,328,2702,8
2732,102071,876,804,1574,2,52,1245,205,2965,3
2733,97865,2628,512,1620,2,492,1257,204,6147,0
2734,250793,663,1243,99,2,465,364,207,5352,0
2735,243225,1997,966,419,2,492,1198,251,2475,0
2736,242949,1892,805,195,2,177,1206,204,4499,0
2737,208998,4382,1214,693,22,493,1180,328,4364,8
2738,193499,1744,477,1438,2,535,515,280,5561,0
2739,209471,4421,1214,693,22,493,1231,328,5800,8
2740,209423,4382,1214,693,22,493,1178,328,2718,8
2741,209087,4445,1214,693,22,493,677,328,4371,8
2742,154505,409,397,938,2,425,1232,300,6757,0
2743,73584,2004,16,111,2,88,1128,204,4794,0
2744,242589,4490,530,422,2,535,505,287,5697,0
2745,239264,1049,176,928,2,25,474,204,4281,0
2746,239249,494,1257,1576,2,506,45,204,3967,0
2747,237614,851,1036,920,2,88,418,398,4823,0
2748,214113,2107,1130,1644,2,357,544,204,3622,0
2749,203056,1392,185,1438,2,535,535,322,2683,26
2750,202940,4028,1098,476,2,492,542,246,6167,26
2751,104962,1903,805,872,2,177,1206,252,5116,8
2752,209528,4382,1214,693,22,493,1195,328,3789,8
2753,209366,4382,1214,693,22,493,1179,328,5320,8
2754,244302,720,530,1641,2,34,495,379,4219,8
2755,243291,3580,512,1303,2,88,472,204,4493,0
2756,209055,4382,1214,693,22,493,1231,328,5438,8
2757,154843,2378,1105,1083,2,88,485,335,3041,0
2758,104432,1864,157,1122,2,492,425,204,2521,0
2759,248833,4200,966,1591,2,88,395,204,5375,0
2760,238102,352,890,215,2,535,554,212,2802,26
2761,209479,4382,1214,693,22,493,1218,328,2648,8
2762,209131,4382,1214,693,22,493,1217,328,2505,8
2763,154883,2220,988,1142,2,342,1115,204,3140,0
2764,145323,3140,554,920,2,492,346,251,5799,0
2765,250797,669,1243,1122,2,465,364,207,6064,0
2766,248325,4668,687,1140,2,88,422,204,6136,0
2767,236646,21,805,202,2,88,426,204,4401,0
2768,236616,4568,836,811,2,265,497,335,3734,0
2769,209250,4382,1214,693,22,493,1161,328,3433,8
2770,105167,892,241,885,2,492,1004,335,2524,0
2771,100692,889,445,1119,2,492,251,254,5529,0
2772,248026,841,279,1410,2,492,515,379,6752,8
2773,237665,1459,183,1133,2,88,455,251,5470,0
2774,209473,4382,1214,693,22,493,1217,328,2858,8
2775,209120,4382,1214,693,22,493,1218,328,3921,8
2776,209089,4382,1214,693,22,177,1195,328,5139,8
2777,208435,451,133,1438,2,535,535,322,4390,26
2778,178975,4678,393,202,2,161,306,398,6742,0
2779,147505,2593,599,871,2,88,407,335,4856,0
2780,102942,1520,930,909,2,327,1011,379,2624,8
2781,242719,1379,431,162,2,535,481,379,3630,8
2782,209138,4455,1214,693,22,493,1323,328,6495,8
2783,148279,3373,310,984,2,88,1118,335,3207,0
2784,120537,2039,329,2103,2,274,440,204,6019,0
2785,242765,2861,875,1114,2,88,459,287,3083,0
2786,236643,585,1077,376,2,44,511,204,3218,0
2787,209381,4477,1214,693,22,493,1179,328,6377,8
2788,209243,4382,1214,693,22,493,1179,328,5603,8
2789,243128,1617,966,1585,2,492,1194,251,4254,0
2790,237477,2599,397,893,2,274,437,300,3932,0
2791,209433,4382,1214,693,22,493,1195,328,4527,8
2792,178976,4677,393,202,2,161,306,398,5479,0
2793,97828,814,177,669,2,492,484,205,5099,3
2794,246636,1732,966,823,2,492,391,204,4031,0
2795,242724,3720,431,146,2,535,481,379,4599,8
2796,239874,2416,1084,1141,2,88,495,204,6431,0
2797,236429,1393,1243,202,2,492,1184,398,3966,0
2798,202943,1920,457,478,2,251,533,246,3130,26
2799,202913,898,217,476,2,492,530,373,2810,19
2800,35967,3313,575,1115,2,500,239,379,4403,8
2801,239263,630,673,1122,2,2,40,204,6727,0
2802,209527,4382,1214,693,22,493,1231,328,5856,8
2803,209367,4382,1214,693,22,493,1161,328,6107,8
2804,192065,106,747,1438,2,151,538,322,3645,26
2805,190645,125,530,920,2,360,407,287,6674,0
2806,242464,2453,805,846,2,471,444,204,5285,0
2807,238101,344,890,215,2,535,546,212,4798,26
2808,209054,4382,1214,693,22,493,1218,328,3227,8
2809,200820,1128,185,215,2,535,539,212,3522,26
2810,104431,1865,157,1610,2,492,425,204,3866,0
2811,239247,791,526,1122,2,274,4,204,5926,0
2812,209476,4382,1214,693,22,493,1231,328,5968,8
2813,146978,2580,451,825,2,492,403,300,4304,0
2814,144945,729,530,2173,2,367,474,335,5982,0
2815,109578,176,554,203,2,274,899,204,5131,0
2816,243112,395,554,833,2,535,899,204,6458,0
2817,236928,3157,990,969,2,431,1131,251,3062,0
2818,213522,399,942,1204,2,535,544,250,4921,0
2819,209379,4382,1214,693,22,493,1195,328,4982,8
2820,209140,4382,1214,693,22,493,1217,328,5686,8
2821,179239,536,599,830,2,88,416,204,4610,0
2822,70778,749,964,830,2,68,1194,251,5297,0
2823,250803,667,1243,1086,2,465,364,207,4688,0
2824,250416,2441,704,968,2,88,1194,204,6562,0
2825,248336,1014,805,1129,2,492,1202,252,4030,8
2826,244925,3312,445,1126,2,499,857,379,2635,8
2827,203518,572,868,898,2,88,1137,398,5364,0
2828,97860,2049,186,1096,2,492,1186,204,3929,0
2829,236146,2544,284,920,2,492,1237,251,4210,0
2830,209111,4382,1214,693,22,493,1217,328,4614,8
2831,242726,4540,431,1331,2,535,481,379,5671,8
2832,237483,3081,397,893,2,298,444,300,3746,0
2833,216672,4497,693,215,2,151,543,212,6696,26
2834,209430,4382,1214,693,22,493,1195,328,6787,8
2835,209082,4425,1214,693,22,493,932,328,3676,8
2836,146957,2743,397,314,2,210,372,204,2985,0
2837,70770,748,964,147,2,68,31,251,5179,0
2838,246463,2521,983,1330,2,88,499,204,6272,0
2839,237608,847,1036,920,2,88,418,398,6599,0
2840,209464,4382,1214,693,22,493,1179,328,4392,8
2841,209209,4382,1214,693,22,493,1179,328,6710,8
2842,148144,4659,988,1107,2,492,215,204,2713,0
2843,91090,1696,510,202,2,72,334,335,4320,0
2844,90297,2559,1,937,2,210,442,204,5922,0
2845,248760,4676,1199,1122,2,88,245,259,4249,26
2846,242758,3268,740,1160,2,88,1274,204,4785,0
2847,239451,1932,805,920,2,218,17,204,2801,0
2848,209295,4382,1214,693,22,493,1217,328,4205,8
2849,249015,2621,988,1174,2,360,1110,204,4490,0
2850,248433,3940,1243,1172,2,293,399,204,2591,0
2851,242414,718,333,891,2,173,1152,379,5069,8
2852,103996,3618,667,1612,2,492,1164,254,5563,0
2853,247561,2549,779,404,2,492,413,335,5971,0
2854,241647,1487,1138,1110,2,492,460,335,5756,0
2855,237612,850,1036,920,2,88,418,398,5406,0
2856,237484,3082,397,893,2,298,444,300,6057,0
2857,236533,4674,1054,2141,2,88,237,398,4724,0
2858,213148,901,1021,1673,2,535,544,250,2938,0
2859,209298,4382,1214,693,22,493,1179,328,6726,8
2860,209206,4443,1214,693,22,472,931,328,5998,8
2861,247952,2036,1127,2357,2,492,456,204,4777,0
2862,244304,115,530,1640,2,34,495,379,3365,8
2863,243171,3504,1224,904,2,88,511,204,5710,0
2864,194405,3450,477,1438,2,535,534,322,5868,26
2865,183037,1606,530,407,2,535,409,287,4877,0
2866,105136,1844,678,161,2,179,479,379,6023,8
2867,236929,3158,990,969,2,431,1131,251,6601,0
2868,236227,745,1257,920,2,492,431,251,3985,0
2869,209252,4382,1214,693,22,493,1231,328,6573,8
2870,143402,3581,286,2145,2,451,1141,252,5881,8
2871,139830,3694,439,202,2,88,1159,251,4642,0
2872,104004,3263,667,1612,2,492,847,254,6472,0
2873,244926,619,445,1126,2,499,243,379,4154,8
2874,209374,4382,1214,693,22,493,1179,328,5816,8
2875,201484,2857,754,1891,2,177,539,250,3482,0
2876,110514,4273,804,1066,2,52,378,335,3210,0
2877,104361,4695,863,1631,2,492,1281,204,4781,0
2878,100709,2827,445,1126,2,492,935,254,2947,0
2879,248337,2608,805,913,2,535,410,204,6109,0
2880,248032,4590,1257,920,2,492,1223,207,5824,0
2881,239312,4581,176,875,2,46,444,204,5810,0
2882,209118,4382,1214,693,22,493,1179,328,4292,8
2883,248835,1823,869,832,2,88,384,335,6344,0
2884,236726,313,899,394,2,42,511,204,4708,0
2885,215653,2974,684,1351,2,492,540,206,2803,3
2886,209407,4382,1214,693,22,493,1195,328,4288,8
2887,143443,4188,783,834,2,184,1184,335,3887,0
2888,248729,563,16,112,2,492,252,204,6826,0
2889,209439,4382,1214,693,22,493,1179,328,4476,8
2890,209095,4382,1214,693,22,493,1231,328,6493,8
2891,101048,407,804,191,2,52,398,252,6619,8
2892,99640,1901,805,1612,2,492,395,204,2580,0
2893,215645,2974,684,1351,2,492,540,206,2606,3
